t,AR1_a,AR1_b,AR1_c,AR2,ARIMA_110,ARMA_11_a,ARMA_11_b,ARMA_22,MA1_a,MA1_b,MA2,EX1_a,EX1_b,EX1_c,EX1_d
644,0.947075274,0.718690588,-1.545899888,-0.348413077,-12.44466285,-0.83683379,-1.86428204,1.43913716,0.72677966,-1.12056743,-0.379326032,0.048628677,0.908674335,-3.064944141,0.241779622
645,1.61918029,-0.593002672,2.289609884,-1.233039887,-13.03658675,-2.139427651,0.361125639,3.924618429,-1.619847408,-2.116851179,0.205345594,0.939797039,-1.124772674,-3.702176069,-0.251389256
646,0.578152768,0.021603717,-1.752575681,0.281548467,-14.47646109,-2.806956905,1.893517472,5.764633096,-1.407458855,-0.408686237,0.103934863,0.038396084,0.730138697,-1.417921984,1.271333064
647,-0.003627645,0.469516673,2.160971386,-2.377932659,-14.63555272,-3.059431915,0.729519375,6.986501266,1.04934288,0.675126731,-2.721941341,-2.450585293,-2.799093778,1.206740569,-1.609458011
648,1.567164679,-0.421104004,1.021716188,0.414163199,-14.40003134,-0.306204833,-0.676916663,7.885255135,0.392528449,-0.011052575,-0.992623974,1.022227052,3.247420259,0.128169303,-0.368563765
649,1.014004341,0.484724244,-0.19914647,-0.787592696,-13.28239105,2.524033511,-0.955523948,8.489774851,-2.717001792,-0.677891466,0.979330609,-0.010033022,-2.073675512,-0.386383512,1.512317583
650,-0.207205319,0.699692288,0.584636872,0.78536485,-13.45514675,1.414409009,-1.172881974,8.216754944,-1.571736459,-0.072297629,2.718314974,-1.293923777,1.923761045,-0.630521068,-1.966881425
651,-0.23049321,2.337448091,0.855923391,1.207883916,-14.52938007,1.525240742,-2.998018549,5.868839121,-0.40240888,-1.220193769,-1.144824509,0.300616296,-1.92726519,-1.909044214,1.252481127
652,-0.443736896,4.49586393,0.450989411,0.603403144,-16.94545142,0.899214424,-5.220805321,6.511671572,-0.609248715,-2.297880417,-2.308705631,-1.090998168,1.142360232,-1.103688733,-1.313210829
653,-0.716923578,2.619403564,-1.848693858,1.827616149,-18.71756457,0.918052936,-5.063379812,5.745695745,-0.203311688,-2.328862162,-2.887679094,0.56583143,-0.686741996,-0.546999832,0.610850268
654,-1.911118909,1.690510776,2.40137814,1.835002115,-21.1196332,0.285910999,-3.728690517,6.555683224,-1.276613954,-1.228414228,-1.637132296,-0.729042647,-0.061763384,-0.164834907,-0.217804631
655,0.23214004,1.062248512,-0.672857364,1.863739923,-21.87271835,-1.795803144,-3.468852258,7.278622071,-1.123848596,0.57393691,-0.475751003,-0.216311836,0.590061185,-2.106317811,-0.446770485
656,-1.566589114,-0.225744815,-0.398733595,0.11796285,-22.25328879,-0.660776311,-3.784729559,8.752088247,-0.661731282,1.189083825,-0.459199745,-0.59900405,0.437906054,-1.015755121,0.366230912
657,0.081750471,-0.031264503,1.43562694,1.885158825,-20.29187869,-1.302762998,-3.026277862,9.670477337,-0.638106161,-0.13635881,0.588429981,-0.449607206,1.056297433,0.561664479,-1.069765973
658,-1.688637932,0.37044429,-1.410214374,1.760675367,-20.27274023,-1.190636671,-2.60020919,9.007006117,-0.72975399,1.078922193,-0.687416832,2.499749768,-1.600625068,1.334362676,0.940095381
659,-2.622052314,-0.863660586,-2.341325482,2.620823854,-19.07956909,-1.194864902,-2.70215929,7.972842954,-0.880812344,-0.294948199,0.274077403,0.65629064,1.259907625,0.665274082,1.287826843
660,-1.972914781,-0.713742551,2.418973557,1.088758549,-18.89103477,1.267387924,-2.776696301,6.62908413,-0.918428558,-1.180271892,1.138482075,-0.306875787,-0.870067585,-0.401359176,-1.022184675
661,-0.373318807,-2.943972217,-1.192369644,2.027741388,-20.23454219,1.902310545,-2.753056747,7.759927574,1.363626458,-1.028742967,0.782398578,-0.345762569,-0.225486325,-0.506850026,1.006935813
662,1.009256475,-2.152770986,1.154189439,0.331177711,-20.46767927,0.359085751,-2.228597295,8.61045819,2.051954926,-0.280599284,-0.970460776,-3.423569183,0.756912491,-0.917327419,-1.652071518
663,1.360601371,-0.984898053,-1.499216912,1.290738104,-22.04093922,-0.890117611,-2.517397262,9.515219524,0.78194421,-1.655653711,-1.299735741,-1.558145467,-0.306636273,-0.123251928,-1.284591763
664,-0.956991677,-0.369692223,-0.359179284,0.171485158,-24.04008021,-0.804428922,-1.607646243,9.395128679,1.960938103,0.134115092,-2.425649862,1.305228706,-0.616992018,1.245366783,0.123986764
665,0.233418255,-0.497098998,0.407624194,0.19554893,-25.97267668,-0.908864629,-1.043763118,8.604289901,0.481701399,1.917930121,-2.923057826,1.901324975,-0.316544477,2.713615024,1.1629733
666,0.180163152,0.612849434,1.157830764,-0.600085761,-26.9213273,-2.510918062,-1.00733834,8.170769848,-0.140598385,1.701868287,-0.199163983,-1.649813133,0.72579148,1.335344511,0.397683511
667,0.365322276,-0.965780051,-2.025388928,0.800742558,-28.4894384,-3.982878305,-0.659136944,5.861971284,-0.553528553,0.504597852,-0.005672659,-1.836296029,-0.012134158,-0.04205543,-2.174319517
668,-1.03992903,0.208731008,1.269588784,-2.12460188,-28.35245474,-2.954228551,-1.256669151,5.04997305,-1.291910482,1.107068376,2.00404647,1.035021716,1.422805596,-0.571869169,0.982583598
669,-1.518872006,1.036775959,-2.677715482,-0.494908064,-29.46923892,-1.498740478,-1.977099742,4.017917999,0.125785433,1.18055439,1.082712067,-1.672600406,-1.079427097,-1.472381847,-0.224461639
670,0.721434645,0.962122683,1.021112973,0.834311982,-29.9226724,-1.415795122,-1.153662961,3.26631274,-0.150762434,1.250926465,3.429219418,-0.572043116,0.280093756,-0.609923831,-1.38168845
671,0.451087438,1.692084047,-0.994701268,-1.76627291,-30.05164545,-1.740489164,0.225432277,1.440034584,-0.930553235,0.753101569,1.698447338,0.936140289,0.04604808,0.425160812,1.225952398
672,0.978219395,0.797226992,0.272043948,-0.065295125,-31.19477938,-0.923903126,1.862761865,-0.15219297,1.086811175,0.398926304,0.708155421,-0.801606772,1.041207977,-0.132178309,-0.642880679
673,0.414399733,-0.292918921,0.421489932,-0.845126329,-32.30928314,-0.817049144,2.589226727,-0.791578626,2.772563309,-1.937990156,0.20726,-2.096113122,-0.979546003,-1.154896807,0.029237161
674,-0.079629842,0.486832835,-0.392161205,-1.796262156,-33.63416488,-1.017919787,1.919270845,-1.22830039,0.544508179,-1.806052322,0.765124912,-0.655246177,0.148383212,-0.616251754,-2.130143099
675,-2.446870175,1.084325062,0.110956411,-1.844004184,-33.46969959,-1.1673335,2.815013864,-0.859565122,-0.622985055,0.691196838,0.775343112,2.748365889,0.405378085,0.529695675,2.115636646
676,0.28512338,0.867011767,-0.940008834,-1.986068829,-31.81496778,-1.149977101,3.371378053,-1.225176473,0.961130978,0.709684992,-1.162889605,0.039016241,0.780843613,2.250919821,0.020188077
677,2.044329375,1.746416079,0.13564546,-2.999448197,-31.86292513,-0.66728411,4.079838221,-1.065473251,-1.072873175,-1.157945587,-0.478286504,-0.511926691,-1.125686793,2.044889364,0.002690288
678,2.453267588,1.72852013,-0.257473189,-1.997762046,-30.96112713,-1.163857346,4.379929153,1.344966088,-1.930359596,-1.689601216,-1.762968165,-0.87954221,1.324742036,0.335981533,-0.520666672
679,1.284316751,0.931793298,-1.404576693,-2.40019719,-30.49549427,-0.124861738,3.535431515,2.992644612,0.586213965,-1.13082356,-2.14145718,0.156068721,-2.137151291,-0.416340064,-0.205323742
680,2.032313758,1.488441977,-0.71855835,0.789203875,-32.18330989,-0.030844252,1.910559371,4.274290307,1.132048563,1.788397421,-2.736269347,-0.173790799,1.083883542,0.49371561,0.42687215
681,1.774600014,0.356395075,1.652747259,-0.310608247,-33.95190291,-0.100508412,1.202546901,2.824823788,0.004812663,1.093535559,-1.245406042,-0.093648668,-0.026986263,0.555306021,-0.724730075
682,1.117060492,1.888368982,-1.43635311,-0.306503529,-34.55190956,0.05766606,-1.108331003,2.098674536,-1.245641123,-0.752489401,-0.125285717,1.733615851,-0.037877599,-0.326805375,0.846228968
683,1.464660812,0.645832708,-0.147873507,-2.41123341,-34.76680692,-0.703972871,-1.289143615,0.483782413,0.006393739,-2.479425017,0.017779497,1.788569972,-0.046915466,-0.080373731,0.639629763
684,0.543037426,-0.510121218,-1.095050214,-1.35300074,-37.33805666,-1.241827187,0.695950374,1.362843336,2.107493989,-3.157421101,-1.38435768,-0.212660501,0.454242,1.188175038,0.951644775
685,-1.689674044,-0.881996757,-0.530582437,-1.798697503,-38.30048782,-0.229351265,1.814948608,1.03535877,-1.023500334,0.081127774,0.710339353,-1.525300383,-1.743307929,0.72735,-1.458898259
686,0.251342688,-0.547901764,1.391617476,-0.272492266,-38.22289451,0.86373877,2.141617119,0.976525104,-2.158319824,-0.117870276,0.770006035,0.60496033,-0.08750359,0.557455083,0.357201132
687,1.028054164,0.407325887,-1.796696017,-0.493047094,-38.48084737,2.073895958,2.441608281,0.667414785,1.616400166,1.110470618,1.676740251,-0.798074425,0.192074283,-0.883577579,0.14815473
688,1.510321091,-0.252789726,2.046168965,0.07889996,-39.34318731,2.095605945,3.290895114,0.102332198,2.037502471,0.643618928,-0.251470217,-0.248938333,1.04222802,-1.788142611,-0.99046965
689,-1.03455203,0.078714718,0.324038539,1.271950024,-37.88901927,1.058873789,2.583758315,0.546761482,0.185874946,-2.523871209,0.870410159,1.349898316,-1.087844821,-0.506233251,1.037293628
690,-1.158780097,0.899460456,-0.253644687,0.37302186,-37.10651712,1.977809037,3.458572177,-1.552142464,-1.331306395,0.797152283,1.774821995,-0.992161057,0.525868541,0.328371445,0.010632004
691,-0.615444608,0.707766916,-0.843779064,-0.10841359,-36.65103308,2.006111644,5.486368945,-1.591336102,-1.305548962,0.233318823,3.071290947,-1.691270901,-2.230493984,0.504270525,-1.011747896
692,1.61490715,-1.035106294,0.451340855,-0.878818149,-37.5011996,2.572487891,5.479207013,-2.471475296,0.46391696,-1.155848953,2.616644968,0.376318088,0.153500169,0.75679443,-0.378987573
693,0.043802603,-1.375824885,0.267526442,-1.337359653,-39.35542963,2.392744567,4.837708388,-3.324463028,0.805624159,-0.207897624,1.123643015,1.465032122,-0.394766007,-0.875255161,0.877624944
694,-0.824181694,-1.709510257,-0.559892414,-2.569332636,-41.99112342,1.430687938,5.597152141,-3.918649101,-0.296504989,-0.062613884,0.315446876,1.565461715,-1.47508854,-2.735802309,0.332221076
695,2.036070379,-0.648407864,-1.739660633,-1.067281283,-43.9945079,-0.04015782,4.260643173,-5.353724682,-1.284385792,-1.590766784,-1.749517556,0.82545662,0.951571606,-2.176103318,1.128848757
696,0.830082807,0.5746292,0.461495317,-0.460248921,-43.83561413,-0.1798888,1.836295773,-5.054513122,-0.84418467,-2.421785641,-0.843659699,-1.440776909,1.022983664,0.387685283,-0.647731754
697,0.375453525,-1.181380132,-0.183256463,-0.808732454,-41.98648302,-2.232196226,1.844451046,-4.91808814,-1.289828263,0.489253891,0.237303562,-0.234278375,-0.984700506,1.221674536,-0.612856611
698,-0.627649257,0.512550624,1.291401529,0.007774921,-39.30863962,-1.289996748,1.989367136,-3.586233579,1.711940884,0.128941013,1.460260883,1.667551578,1.596847799,0.683424579,0.561847046
699,0.684011423,-0.012149962,-1.883612053,1.493030699,-36.40517801,0.717503119,2.789573705,-3.632500171,3.712361774,0.402885187,0.523676162,0.542978757,-2.249807585,-1.737211841,0.942984898
700,1.706378271,0.558516801,0.979207342,0.376829575,-34.9006973,1.508271995,0.429776835,-2.04190477,1.936391265,2.204518849,0.955395331,-1.44246701,-0.152656286,-3.709819148,-0.685602842
701,-0.492191679,-0.581244066,0.085536232,-0.331010854,-35.222159,1.469276498,-2.44229447,-0.795536569,0.659147958,0.245486945,1.217388806,0.10969274,1.908547548,-3.1131791,-0.56196378
702,-0.047983607,0.020725177,-1.137066467,0.154041134,-35.74284871,1.559690291,-1.878618882,0.228378533,-0.373183043,-1.174399003,1.101216481,1.930976102,-0.213850291,-3.049170871,0.84171145
703,0.785649854,-0.008823595,0.769280141,-0.742750996,-38.46771281,2.162892882,1.088371332,0.684655784,1.473182792,-2.417041952,-1.24648317,0.047690783,1.279754967,-1.721080548,0.843103754
704,1.456299036,0.219173793,0.447723014,0.664184965,-40.41642414,1.058627102,3.462344134,2.228210707,0.185591603,0.704135027,-0.716458208,-0.683910413,-2.017004699,1.587745836,-1.053584943
705,0.072902171,-0.790937758,-0.435199474,-0.712959585,-39.92577224,2.169638937,3.934803449,3.223622888,-0.072380465,0.383718984,0.65490677,-0.417355963,2.139703562,2.281972535,0.674698553
706,-2.547066289,-0.737044938,-1.18063759,0.861827154,-39.50042799,3.642953455,4.521099411,2.593318457,1.001129339,-0.831679941,2.900859549,-1.759206885,-2.479833862,2.297187011,-1.289453962
707,-1.209780956,0.692586898,0.668129266,1.056502294,-38.14933276,2.996820466,5.032169984,1.709487953,1.048582648,-1.590728269,0.669175919,1.028959482,2.51286714,0.183871397,-0.08715866
708,-0.145208901,-0.410221338,-1.159297423,2.31870869,-36.84933467,2.229757111,4.11409784,0.794126964,2.101467938,-0.076414722,-0.236526373,1.013165841,-1.867755721,-2.917224462,1.153039316
709,0.748283993,0.796782206,0.034572652,-0.59150814,-36.84824611,2.989845704,1.30840205,0.361487671,1.116127543,2.056150892,0.4073876,-0.662467998,-0.046288737,-1.222737641,-0.479526895
710,-1.183163422,0.742666886,-0.898533773,0.063488266,-35.10403362,1.283927592,1.725741736,0.045043313,0.191852135,1.193973045,1.651073841,0.392994221,-0.73977811,1.548862338,-0.047484241
711,-1.016335549,1.600596866,1.278905918,1.891086592,-34.13589341,-0.553415599,2.372812379,-0.344214911,-2.624203519,-0.264083206,2.750075171,-0.997127397,-2.461477303,3.268905893,0.4553184
712,-0.781237119,2.51592014,-2.293820669,0.536564154,-34.53056308,0.183896193,1.874856394,0.789207082,-2.38681215,-1.909889804,1.077719974,-2.852775557,2.840656133,1.501273999,-1.588269142
713,-0.824588559,1.484962319,1.400860013,1.960726895,-34.69670505,0.450689342,3.380487395,3.44692646,0.705237702,0.488952858,1.981030547,-0.180503366,-2.081562758,0.392920856,-0.792192769
714,0.768219939,0.544858678,-0.975063188,-0.612673391,-36.31498977,1.487150613,4.896199632,4.055248691,2.85384191,1.585908092,0.326586585,2.242120532,2.514822835,-1.125787156,0.863146377
715,-1.00938018,0.486240225,0.380898594,0.240089462,-36.42218156,-1.162267669,5.161487696,2.088064532,0.604731647,0.373914983,1.773973009,0.624521849,-2.575340001,-0.793247533,1.134851741
716,-1.05406771,0.114112837,0.562792789,0.02759348,-35.98492825,-2.946226978,4.157503154,0.804166845,-0.685624748,1.179758367,1.939630035,-1.313025206,3.264688929,-0.087815963,-0.852006128
717,-1.607742013,0.595840308,-0.062852459,-0.777775197,-36.0773576,-1.511370998,2.627436796,-0.073035721,0.20764844,2.021121875,-0.586087753,-1.922725065,-0.907258456,-1.23168551,-0.217376114
718,-2.122660721,0.21267083,1.199553791,0.324139728,-36.62124409,1.542596553,1.404478699,0.283618363,1.397248275,0.316891957,-0.333763026,-2.858313657,0.667798159,-1.964586627,-1.637595493
719,0.232846502,0.102487509,0.640966164,0.003895167,-36.01128204,3.098244812,2.684849458,-0.736935377,0.857050916,-1.50310396,-0.65388243,-0.41841043,0.23663819,-4.402043663,-0.725995443
720,-0.498034516,0.932396759,-0.021578109,1.482731262,-36.7077132,2.798817747,4.27558339,0.137608383,-0.202127549,0.227802505,0.013676724,-0.964701231,-0.217000876,-2.548276059,0.543481637
721,0.141448881,0.156784921,-1.115967594,0.171389464,-38.10939277,2.97710177,4.342765678,2.527465339,-0.967103103,1.27117128,-1.343925869,-1.487162145,1.476731797,-0.156292079,-1.65491841
722,-0.968175586,1.068970483,-0.678911148,0.892531618,-38.52615263,2.979712058,4.127300296,5.29302824,-0.789775739,-0.085466429,-2.763933412,2.747618428,-1.892971323,1.967418579,0.666951446
723,0.866781624,0.033938494,-0.028365882,-1.085023762,-39.22752203,1.748418618,3.161963356,5.809016836,-1.174166721,2.853135517,-3.463498669,1.407318689,0.74318501,1.482082887,1.898490562
724,-1.736421788,-0.646645134,0.731584061,-0.748227635,-38.72325887,-0.862058093,2.43063939,4.944195458,-1.084008749,-0.656724045,-2.191283562,-0.465877673,-1.933455833,1.702790525,-1.058434049
725,-0.458820295,0.446276389,-0.301141521,1.281624877,-38.61932178,0.508123614,0.519854473,3.056312608,-0.726380524,-1.537602222,-0.670764728,-0.218618743,1.954925318,2.666241769,0.892244181
726,-0.696052234,1.581564503,-1.651146709,-0.458457959,-37.36210851,0.918852278,-0.699943265,2.522856861,-0.644578555,1.13389779,-0.087204348,-3.248181763,-1.357402666,1.7568379,-1.376873043
727,0.398150858,2.397559163,1.202891453,1.415143018,-36.11223585,0.594242676,-0.468880326,0.324385276,-0.814998671,2.165614853,-0.004980006,0.846711418,0.861445829,1.194593732,-1.466337681
728,-0.93823991,2.517343342,-0.699695823,0.794444135,-37.60746482,2.195399215,-1.137402991,-0.243080464,1.115940788,1.86525289,-0.658260873,3.99172727,-2.193184827,0.288484459,2.762673697
729,0.727043021,1.793729551,2.272813861,2.571042634,-39.83997357,3.162152858,-2.688861801,-1.696877572,0.758712871,0.733857299,0.376084745,1.015754521,1.99334624,0.994318688,0.419776488
730,-0.558077495,0.930825851,-2.814097752,0.94302673,-39.89670361,2.946285232,-3.709496324,-3.376147431,-0.492794702,0.877918933,0.33937666,-0.946573096,-2.034771474,0.138490573,0.452180861
731,-1.341741034,1.043249059,0.013761196,-0.526827568,-39.23994573,1.68405267,-3.470118633,-4.566388371,-0.425429263,1.030926474,0.719557415,-0.978012607,2.713765513,-1.12986082,-1.547538092
732,0.266063855,-1.861533923,0.5877766,-0.009897352,-39.81295367,0.384625302,-3.114714588,-4.742759098,0.397084879,0.307154339,0.407059435,0.288457294,-1.883075132,-2.538013931,1.022700165
733,1.188286427,-0.283270686,-0.648884898,-0.02433165,-41.50255212,-0.377914011,-2.388290179,-5.486932109,1.839242377,-0.893511595,1.39077419,-0.422160633,0.913877867,-1.564922869,-1.031120914
734,0.865653804,-1.481689722,-0.303443285,-0.82339974,-41.4826458,1.411865158,-2.044467717,-6.972287994,0.657177344,0.689998495,2.381325895,1.05730348,-1.761584635,-0.089378315,0.913035557
735,-0.11304437,-2.193809738,2.120622529,-0.241942874,-42.28247847,2.608426673,-1.912505205,-6.491981675,-1.310752022,0.37849627,0.905927119,-1.765022952,2.132006566,0.468606816,-0.121962034
736,-0.252811379,-1.8830536,0.866586588,0.310675456,-40.96065259,2.318291577,1.063274032,-4.778712361,-0.410541791,-0.505143005,-1.037049411,-2.100428064,-2.520437812,-0.990732191,-1.611762309
737,-0.271907681,-0.8761204,0.787894565,0.423557469,-38.3960151,1.977947281,3.345947469,-3.169034416,0.857527603,0.076501939,-1.940120645,-2.688831349,2.430985403,-0.98623722,-0.006562442
738,-1.582400889,-0.499104732,0.482618179,-1.21804926,-38.31192398,0.96255473,3.286955637,-4.404032888,0.060676012,0.163380672,-1.413212817,-1.074007719,-2.137424851,-0.930965606,-2.664895241
739,-0.52533886,-1.318410958,-0.703257157,0.489069134,-39.10712362,0.56561265,1.702817319,-4.524240404,0.391247424,-1.968885171,0.663040967,2.842253447,1.299831223,0.648101338,2.398124186
740,-0.072651031,-1.216335433,1.293228246,-1.116364325,-40.83472306,-1.126410964,0.357514083,-4.71096855,0.748810269,-1.611797101,0.937647346,0.444598802,-0.833503442,1.401521419,-0.244774997
741,-0.702847576,-1.68713642,-1.181678399,-0.378251202,-41.20399466,-1.477956953,-0.766050408,-5.397884207,-1.12182443,0.356506526,1.004747201,-0.006039404,0.95143294,0.484888512,0.754091555
